"rep","n","setting","mech","cens","backend","method","tau","coverage","shortfall","abs_cal_err","mean_lpb","med_lpb","mean_loglpb","worst_slice","max_raw_wt","max_norm_wt","ess","wt_cv","clipfrac"
100,600,"B","C2",0.8,"weibull_cox","H-AIPCW",0.11,0.895,0.005,0.005,0.555326106095588,0.480035178295426,-0.746504647804224,0.859487179487179,25.1716289509162,30.509886469553,21.0203299547424,3.23436333000221,NA
100,600,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.09,0.9215,0,0.0215,0.502315879358104,0.434212060375901,-0.846831003993221,0.894358974358974,10.0923095593756,14.3315338642695,29.0445461764859,2.70065900295784,0.106382978723404
1,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.1,0.933,0,0.033,0.420253757285939,0.392694398175765,-0.9488410523166,0.894,84.5892066344918,95.0577008227249,17.6524389892943,5.12312305898782,NA
1,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.07,0.9595,0,0.0595,0.348936377301372,0.326053862244858,-1.13481015957478,0.934,6.24357093880591,11.2183918170573,71.765047244666,2.38754445882972,0.101010101010101
1,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.12,0.915,0,0.015,0.462801461990887,0.432451913732018,-0.852401610835657,0.882,84.5892066344918,95.0577008227249,17.6524389892943,5.12312305898782,NA
1,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.08,0.9515,0,0.0515,0.373963210860338,0.349439488601071,-1.06554233926985,0.922,6.24357093880591,11.2183918170573,71.765047244666,2.38754445882972,0.101010101010101
2,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.09,0.9585,0,0.0585,0.326018036546362,0.309044941801101,-1.16129008015204,0.93,31.521304021769,58.0616060328953,35.3684087172131,3.54932084604969,NA
2,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.07,0.971,0,0.071,0.28436180429062,0.269557409118846,-1.29799540068354,0.954,5.64957923363999,12.4376660285915,66.8456457215963,2.48869954065408,0.105882352941176
2,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.05,0.9825,0,0.0825,0.237273504572804,0.224920612333108,-1.47902928332727,0.974,31.521304021769,58.0616060328953,35.3684087172131,3.54932084604969,NA
2,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.08,0.964,0,0.0639999999999999,0.305727888639926,0.289811136072721,-1.22554733329576,0.94,5.64957923363999,12.4376660285915,66.8456457215963,2.48869954065408,0.105882352941176
3,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.1,0.934,0,0.034,0.455478433303765,0.407662155595372,-0.898799100631275,0.912,42.8955012126057,54.5789276284358,33.5135575043254,3.65381651516107,NA
3,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.1,0.934,0,0.034,0.455478433303765,0.407662155595372,-0.898799100631275,0.912,9.82031982932035,15.0013754688089,56.5866189472464,2.73828267458043,0.103448275862069
3,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.01,0.9985,0,0.0985,0.137631426477541,0.12318283346268,-2.09556817938738,0.996,42.8955012126057,54.5789276284358,33.5135575043254,3.65381651516107,NA
3,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.1,0.934,0,0.034,0.455478433303765,0.407662155595372,-0.898799100631275,0.912,9.82031982932035,15.0013754688089,56.5866189472464,2.73828267458043,0.103448275862069
4,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.49,0.713,0.187,0.187,0.693924068436354,0.669650978519266,-0.39732243062124,0.334,3258.15783977023,390.919454516733,1.48640232914507,17.9610538561015,NA
4,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.01,0.953,0,0.0529999999999999,0.226175898446606,0.218264387418543,-1.51837196541174,0.838,7.51295304697281,12.5091039899466,67.4687304657367,2.47531246879476,0.1
4,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.49,0.713,0.187,0.187,0.693924068436354,0.669650978519266,-0.39732243062124,0.334,3258.15783977023,390.919454516733,1.48640232914507,17.9610538561015,NA
4,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.01,0.953,0,0.0529999999999999,0.226175898446606,0.218264387418543,-1.51837196541174,0.838,7.51295304697281,12.5091039899466,67.4687304657367,2.47531246879476,0.1
5,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.1,0.938,0,0.0379999999999999,0.419604638553833,0.390556933391039,-0.944017250254406,0.904,39.6281669489144,52.987192450861,30.6845574300077,3.8306158620905,NA
5,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.09,0.9455,0,0.0455,0.39806411166399,0.370507578944628,-0.996717104524928,0.914,6.33484251131785,10.8062590068412,71.1307554637547,2.4000283581178,0.106382978723404
5,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.17,0.8705,0.0295,0.0295,0.550319791190412,0.512223150755637,-0.672830633634876,0.796,39.6281669489144,52.987192450861,30.6845574300077,3.8306158620905,NA
5,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.09,0.9455,0,0.0455,0.39806411166399,0.370507578944628,-0.996717104524928,0.914,6.33484251131785,10.8062590068412,71.1307554637547,2.4000283581178,0.106382978723404
6,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.08,0.9335,0,0.0335,0.390587215041406,0.361632915664845,-1.01877633012419,0.892,35.1375432815584,58.3381689411618,33.0669047465437,3.68025022072101,NA
6,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.07,0.9485,0,0.0485,0.365672400405989,0.338565040647738,-1.08468976472292,0.918,5.49973339007773,11.3893726049137,70.1009622563324,2.42063507348829,0.108695652173913
6,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.12,0.8925,0.00750000000000006,0.00750000000000006,0.478411094591416,0.442946395480873,-0.815957223039178,0.842,35.1375432815584,58.3381689411618,33.0669047465437,3.68025022072101,NA
6,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.08,0.9335,0,0.0335,0.390587215041406,0.361632915664845,-1.01877633012419,0.892,5.49973339007773,11.3893726049137,70.1009622563324,2.42063507348829,0.108695652173913
7,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.17,0.873,0.027,0.027,0.583500226628128,0.530668896308675,-0.626956947394667,0.816,200.238777312701,119.660824369963,9.05213891722066,7.2204401301791,NA
7,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.09,0.9455,0,0.0455,0.424718100971307,0.386263236241038,-0.944576130498745,0.918,15.5847420000665,18.3581749156858,41.0284056244283,3.27437752600764,0.0987654320987654
7,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.07,0.9605,0,0.0605,0.375853389241734,0.341822837662581,-1.06680264239457,0.944,200.238777312701,119.660824369963,9.05213891722066,7.2204401301791,NA
7,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.09,0.9455,0,0.0455,0.424718100971307,0.386263236241038,-0.944576130498745,0.918,15.5847420000665,18.3581749156858,41.0284056244283,3.27437752600764,0.0987654320987654
8,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.1,0.9495,0,0.0495,0.38582140452983,0.355408488036301,-1.02589885123274,0.928,28.9371644075314,40.9894900249028,37.123630152349,3.45755341092016,NA
8,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.09,0.958,0,0.0579999999999999,0.364913614647333,0.336148784186085,-1.08161277768964,0.944,6.96428354753724,12.4792103141913,67.5328803398409,2.47394415726929,0.108695652173913
8,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.12,0.928,0,0.028,0.425216261656306,0.39169798997513,-0.928675540602079,0.902,28.9371644075314,40.9894900249028,37.123630152349,3.45755341092016,NA
8,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.1,0.9495,0,0.0495,0.38582140452983,0.355408488036301,-1.02589885123274,0.928,6.96428354753724,12.4792103141913,67.5328803398409,2.47394415726929,0.108695652173913
9,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.08,0.962,0,0.0619999999999999,0.340752474794742,0.321274338508486,-1.14048362793696,0.94,25.389608468476,43.5249444462054,45.5030911893223,3.09332646409211,NA
9,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.07,0.971,0,0.071,0.317963989651035,0.299788491649809,-1.20970182499749,0.952,5.88139951235648,11.5248907813433,69.6712239366758,2.42936141487286,0.108695652173913
9,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.11,0.9355,0,0.0355,0.402628644082487,0.379613534340692,-0.973625302853758,0.882,25.389608468476,43.5249444462054,45.5030911893223,3.09332646409211,NA
9,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.09,0.956,0,0.0559999999999999,0.362327637323193,0.341616218853497,-1.07909108330408,0.93,5.88139951235648,11.5248907813433,69.6712239366758,2.42936141487286,0.108695652173913
10,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.08,0.946,0,0.0459999999999999,0.386632926508983,0.357061418442423,-1.0207974571572,0.904,50.3730872886869,59.4889772383149,20.1840129503751,4.77794490287492,NA
10,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.08,0.946,0,0.0459999999999999,0.386632926508983,0.357061418442423,-1.0207974571572,0.904,6.61884525168257,12.9233050403546,62.6769634772456,2.58306340905135,0.108433734939759
10,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.08,0.946,0,0.0459999999999999,0.386632926508983,0.357061418442423,-1.0207974571572,0.904,50.3730872886869,59.4889772383149,20.1840129503751,4.77794490287492,NA
10,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.08,0.946,0,0.0459999999999999,0.386632926508983,0.357061418442423,-1.0207974571572,0.904,6.61884525168257,12.9233050403546,62.6769634772456,2.58306340905135,0.108433734939759
11,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.1,0.93,0,0.03,0.422109005248756,0.396651135511778,-0.922093421165472,0.876,38.4628248934915,43.5011411624891,35.9354866622373,3.5189583851204,NA
11,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.08,0.95,0,0.0499999999999999,0.37561839646556,0.352964427729694,-1.03878328311286,0.904,6.8203491098125,10.3167250459722,81.1824016656848,2.21875358097531,0.106194690265487
11,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.11,0.918,0,0.018,0.443871597368004,0.417101201178329,-0.871821682632689,0.856,38.4628248934915,43.5011411624891,35.9354866622373,3.5189583851204,NA
11,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.08,0.95,0,0.0499999999999999,0.37561839646556,0.352964427729694,-1.03878328311286,0.904,6.8203491098125,10.3167250459722,81.1824016656848,2.21875358097531,0.106194690265487
12,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.06,0.96,0,0.0599999999999999,0.319831867967606,0.304822332338404,-1.18623546012357,0.936,14.273313524732,22.4475799988109,57.6085618950551,2.71060913903829,NA
12,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.06,0.96,0,0.0599999999999999,0.319831867967606,0.304822332338404,-1.18623546012357,0.936,7.0214392409782,12.0702341677849,68.9721430646194,2.44372105180364,0.10752688172043
12,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.08,0.938,0,0.0379999999999999,0.369038385636491,0.351719614893122,-1.04313024049321,0.896,14.273313524732,22.4475799988109,57.6085618950551,2.71060913903829,NA
12,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.06,0.96,0,0.0599999999999999,0.319831867967606,0.304822332338404,-1.18623546012357,0.936,7.0214392409782,12.0702341677849,68.9721430646194,2.44372105180364,0.10752688172043
13,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.14,0.9025,0,0.00249999999999995,0.499103913104826,0.461107300912113,-0.785442448285388,0.836,184.776983821995,147.402346507167,8.45731259983095,7.47475870217498,NA
13,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.08,0.957,0,0.0569999999999999,0.373377180906687,0.344952102336846,-1.0756676474708,0.924,8.21848483985452,12.8168729317262,62.5552508658453,2.58595211268366,0.108695652173913
13,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.14,0.9025,0,0.00249999999999995,0.499103913104826,0.461107300912113,-0.785442448285388,0.836,184.776983821995,147.402346507167,8.45731259983095,7.47475870217498,NA
13,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.08,0.957,0,0.0569999999999999,0.373377180906687,0.344952102336846,-1.0756676474708,0.924,8.21848483985452,12.8168729317262,62.5552508658453,2.58595211268366,0.108695652173913
14,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.13,0.912,0,0.012,0.469636162293863,0.438482947629393,-0.826499167574704,0.842,164.382773320642,146.775457612992,9.43414959976395,7.06987419754294,NA
14,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.07,0.962,0,0.0619999999999999,0.338145214335628,0.315714423660336,-1.15498200828087,0.934,8.89834165721298,13.4322973480951,61.3875231325624,2.61408009894727,0.102040816326531
14,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.01,0.9975,0,0.0975,0.124855665987596,0.116573392012805,-2.1512990416564,0.992,164.382773320642,146.775457612992,9.43414959976395,7.06987419754294,NA
14,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.07,0.962,0,0.0619999999999999,0.338145214335628,0.315714423660336,-1.15498200828087,0.934,8.89834165721298,13.4322973480951,61.3875231325624,2.61408009894727,0.102040816326531
15,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.06,0.961,0,0.0609999999999999,0.335913768265429,0.313718083490347,-1.1661486254933,0.953535353535354,24.2278300264701,41.3075431011231,44.2627318382846,3.14084213087748,NA
15,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.05,0.97,0,0.07,0.308025062462446,0.287672139078135,-1.25282195915672,0.964,6.05615090717744,11.9711872098186,65.4509525828824,2.5193171139803,0.102272727272727
15,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.07,0.95,0,0.0499999999999999,0.361597418285293,0.337704672378546,-1.09247162165634,0.932,24.2278300264701,41.3075431011231,44.2627318382846,3.14084213087748,NA
15,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.06,0.961,0,0.0609999999999999,0.335913768265429,0.313718083490347,-1.1661486254933,0.953535353535354,6.05615090717744,11.9711872098186,65.4509525828824,2.5193171139803,0.102272727272727
16,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.03,0.9455,0,0.0455,0.269848090896394,0.241291496758967,-1.41359289463328,0.904,39.0914849816012,55.268763623846,30.1433268959733,3.86717970469527,NA
16,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.02,0.9595,0,0.0595,0.233592637418149,0.208872765885679,-1.55787333643281,0.93,7.18538841788128,12.7014073148043,64.3101448907301,2.54505886009445,0.104651162790698
16,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.1,0.862,0.038,0.038,0.417365859535921,0.373198241310445,-0.9774888708484,0.76,39.0914849816012,55.268763623846,30.1433268959733,3.86717970469527,NA
16,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.03,0.9455,0,0.0455,0.269848090896394,0.241291496758967,-1.41359289463328,0.904,7.18538841788128,12.7014073148043,64.3101448907301,2.54505886009445,0.104651162790698
17,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.07,0.941,0,0.0409999999999999,0.421869691679116,0.365200475813659,-1.00692548489109,0.923076923076923,25.9038944987631,37.149108594774,50.1087991748977,2.93207545434131,NA
17,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.07,0.941,0,0.0409999999999999,0.421869691679116,0.365200475813659,-1.00692548489109,0.923076923076923,6.36090998377317,10.5839299501246,74.1511798663726,2.3419411250268,0.104166666666667
17,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.1,0.9085,0,0.00849999999999995,0.50914621357206,0.440753254198384,-0.818886731925277,0.886587771203156,25.9038944987631,37.149108594774,50.1087991748977,2.93207545434131,NA
17,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.07,0.941,0,0.0409999999999999,0.421869691679116,0.365200475813659,-1.00692548489109,0.923076923076923,6.36090998377317,10.5839299501246,74.1511798663726,2.3419411250268,0.104166666666667
18,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.11,0.9325,0,0.0325,0.438575782670904,0.394016086697205,-0.932785603734008,0.91,43.9169727218608,44.4039252478001,39.0832469984811,3.36229522308774,NA
18,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.09,0.9485,0,0.0485,0.394086587671768,0.35404703412637,-1.03974757230739,0.937560975609756,8.98255110460816,11.4476387312388,71.4483561240054,2.39375788904013,0.100917431192661
18,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.49,0.623,0.277,0.277,1.06449617115526,0.956342397905459,-0.0460613356457418,0.544,43.9169727218608,44.4039252478001,39.0832469984811,3.36229522308774,NA
18,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.08,0.956,0,0.0559999999999999,0.370297657561607,0.332675080819609,-1.10201106101077,0.947317073170732,8.98255110460816,11.4476387312388,71.4483561240054,2.39375788904013,0.100917431192661
19,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.08,0.966,0,0.0659999999999999,0.320470028781127,0.30761643565888,-1.17725666402441,0.932,63.1955540145344,74.5058947859906,23.1291588004035,4.44907435086259,NA
19,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.08,0.966,0,0.0659999999999999,0.320470028781127,0.30761643565888,-1.17725666402441,0.932,4.58619114654869,8.45703728414422,89.89812582379,2.08529048462991,0.102803738317757
19,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.08,0.966,0,0.0659999999999999,0.320470028781127,0.30761643565888,-1.17725666402441,0.932,63.1955540145344,74.5058947859906,23.1291588004035,4.44907435086259,NA
19,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.08,0.966,0,0.0659999999999999,0.320470028781127,0.30761643565888,-1.17725666402441,0.932,4.58619114654869,8.45703728414422,89.89812582379,2.08529048462991,0.102803738317757
20,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.08,0.9545,0,0.0545,0.393073846377751,0.348985420375535,-1.04504802338905,0.926,166.149783612967,177.514520118768,6.89558083171045,8.29174499823699,NA
20,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.06,0.9655,0,0.0655,0.336588430454688,0.298835590254167,-1.20018461250199,0.942,5.05652107910872,9.68967868904415,77.1805178130821,2.28693726586049,0.104166666666667
20,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.08,0.9545,0,0.0545,0.393073846377751,0.348985420375535,-1.04504802338905,0.926,166.149783612967,177.514520118768,6.89558083171045,8.29174499823699,NA
20,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.07,0.961,0,0.0609999999999999,0.365687262273117,0.324670603568261,-1.11726702840941,0.938,5.05652107910872,9.68967868904415,77.1805178130821,2.28693726586049,0.104166666666667
21,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.09,0.946,0,0.0459999999999999,0.398441395518495,0.365631849582873,-1.00618197465394,0.92,54.3284229763636,65.1765812084061,21.6788161399957,4.60277818900354,NA
21,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.07,0.964,0,0.0639999999999999,0.350445246219231,0.321587929853325,-1.13453792131658,0.944,5.27676617563361,9.91077088659848,76.8755831407836,2.29233561704974,0.104166666666667
21,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.11,0.924,0,0.024,0.441953865312584,0.405561297149505,-0.902536899871413,0.89,54.3284229763636,65.1765812084061,21.6788161399957,4.60277818900354,NA
21,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.09,0.946,0,0.0459999999999999,0.398441395518495,0.365631849582873,-1.00618197465394,0.92,5.27676617563361,9.91077088659848,76.8755831407836,2.29233561704974,0.104166666666667
22,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.02,0.998,0,0.098,0.171180882779654,0.152452111298465,-1.86741920112926,0.994,72.7692028810886,74.1260155937945,20.7692707418443,4.70714643091269,NA
22,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.06,0.9755,0,0.0755,0.315262340774551,0.28076972547129,-1.25673487252243,0.958,6.39118097959207,10.3251186915754,75.8965933216331,2.30987232998605,0.106796116504854
22,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.02,0.998,0,0.098,0.171180882779654,0.152452111298465,-1.86741920112926,0.994,72.7692028810886,74.1260155937945,20.7692707418443,4.70714643091269,NA
22,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.06,0.9755,0,0.0755,0.315262340774551,0.28076972547129,-1.25673487252243,0.958,6.39118097959207,10.3251186915754,75.8965933216331,2.30987232998605,0.106796116504854
23,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.04,0.985,0,0.085,0.264840724499441,0.245211355197139,-1.40757799333002,0.978,4914.45679377052,410.057483735111,1.36217151759485,18.764650252314,NA
23,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.07,0.959,0,0.0589999999999999,0.348715314733208,0.322869358801756,-1.13245072676739,0.936,8.32820016916014,10.8114152701053,74.6201543249182,2.33322094858913,0.10377358490566
23,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.18,0.876,0.024,0.024,0.564147185697753,0.522333928050745,-0.651391413993607,0.814,4914.45679377052,410.057483735111,1.36217151759485,18.764650252314,NA
23,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.05,0.974,0,0.074,0.295396985936954,0.273502858669697,-1.29838643227739,0.964,8.32820016916014,10.8114152701053,74.6201543249182,2.33322094858913,0.10377358490566
24,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.1,0.9225,0,0.0225,0.437963399695005,0.404956102843897,-0.910066612739595,0.882,56.2863110610214,67.6216863678982,27.1794935423518,4.0859704840582,NA
24,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.06,0.9675,0,0.0675,0.338569894654157,0.313053431348136,-1.16747140277808,0.952,6.40017925572974,11.0022134366259,73.4365586433253,2.35537936203636,0.101010101010101
24,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.18,0.8635,0.0365,0.0365,0.594862441607717,0.550030382103672,-0.603871769042639,0.806,56.2863110610214,67.6216863678982,27.1794935423518,4.0859704840582,NA
24,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.06,0.9675,0,0.0675,0.338569894654157,0.313053431348136,-1.16747140277808,0.952,6.40017925572974,11.0022134366259,73.4365586433253,2.35537936203636,0.101010101010101
25,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.07,0.955,0,0.0549999999999999,0.34682931744672,0.327373631007577,-1.11996108438169,0.912,385989.661999358,479.055295347308,1.00394700033088,21.8657025631773,NA
25,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.07,0.955,0,0.0549999999999999,0.34682931744672,0.327373631007577,-1.11996108438169,0.912,8.68597380066309,12.4241871472658,63.3219916932199,2.56788676281547,0.108695652173913
25,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.01,0.999,0,0.099,0.123350077108048,0.116430649303831,-2.15376739466754,0.997950819672131,385989.661999358,479.055295347308,1.00394700033088,21.8657025631773,NA
25,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.07,0.955,0,0.0549999999999999,0.34682931744672,0.327373631007577,-1.11996108438169,0.912,8.68597380066309,12.4241871472658,63.3219916932199,2.56788676281547,0.108695652173913
26,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.19,0.8195,0.0805,0.0805,0.694977824097678,0.611949717462809,-0.481423377636054,0.778648383937316,406.944634415538,181.435717284735,4.73538829360135,10.0286575767728,NA
26,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.09,0.921,0,0.021,0.470954073588306,0.414689796245667,-0.870542733961566,0.894221351616063,6.37513508251065,9.63297904734007,82.4029195672732,2.19888823558208,0.1
26,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.12,0.8865,0.0135000000000001,0.0135000000000001,0.545643378909017,0.480456066339025,-0.723337704751852,0.854064642507346,406.944634415538,181.435717284735,4.73538829360135,10.0286575767728,NA
26,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.08,0.932,0,0.032,0.443698850661557,0.390690719741227,-0.930157246887481,0.909892262487757,6.37513508251065,9.63297904734007,82.4029195672732,2.19888823558208,0.1
27,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.01,0.9495,0,0.0495,0.194778807518516,0.180841726011598,-1.71157581801906,0.828,45.5919700087691,52.3028902184456,37.0347634596019,3.46204649951679,NA
27,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.01,0.9495,0,0.0495,0.194778807518516,0.180841726011598,-1.71157581801906,0.828,8.29239358904092,11.5519955917273,70.722007419826,2.40815684035,0.1
27,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.02,0.923,0,0.023,0.251424864677392,0.2334345664693,-1.45629621622878,0.756,45.5919700087691,52.3028902184456,37.0347634596019,3.46204649951679,NA
27,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.01,0.9495,0,0.0495,0.194778807518516,0.180841726011598,-1.71157581801906,0.828,8.29239358904092,11.5519955917273,70.722007419826,2.40815684035,0.1
28,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.08,0.9505,0,0.0505,0.376960457727236,0.342859988168676,-1.07533234717299,0.932362122788762,24.3439484795639,33.2575033542529,53.1137814797784,2.83795377896337,NA
28,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.08,0.9505,0,0.0505,0.376960457727236,0.342859988168676,-1.07533234717299,0.932362122788762,6.24744255678868,10.0341992091267,78.4056601468718,2.26554631865113,0.106796116504854
28,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.15,0.8885,0.0115000000000001,0.0115000000000001,0.526663055397022,0.479020240029954,-0.740911661966559,0.86264308012487,24.3439484795639,33.2575033542529,53.1137814797784,2.83795377896337,NA
28,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.08,0.9505,0,0.0505,0.376960457727236,0.342859988168676,-1.07533234717299,0.932362122788762,6.24744255678868,10.0341992091267,78.4056601468718,2.26554631865113,0.106796116504854
29,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.07,0.9635,0,0.0635,0.377509718391748,0.341848843941506,-1.0764547896833,0.948,16.2537390627812,22.0894984664566,58.8990988298732,2.67665022204732,NA
29,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.07,0.9635,0,0.0635,0.377509718391748,0.341848843941506,-1.0764547896833,0.948,6.69647235353159,10.3871204078434,77.6224069808926,2.27916728996336,0.102803738317757
29,1200,"B","C2",0.8,"weibull_cox","H-AIPCW",0.1,0.9385,0,0.0385,0.451092601765759,0.408480833503125,-0.898378458275839,0.914,16.2537390627812,22.0894984664566,58.8990988298732,2.67665022204732,NA
29,1200,"B","C2",0.8,"weibull_cox","Clip-AIPCW",0.07,0.9635,0,0.0635,0.377509718391748,0.341848843941506,-1.0764547896833,0.948,6.69647235353159,10.3871204078434,77.6224069808926,2.27916728996336,0.102803738317757
30,1200,"B","C2",0.8,"weibull_cox","H-IPCW",0.11,0.9265,0,0.0265,0.431092667794867,0.3899849039915,-0.942711539146751,0.904,64.5523286978072,85.6626940862279,22.2343024766972,4.54216315592618,NA
30,1200,"B","C2",0.8,"weibull_cox","Clip-IPCW",0.1,0.9345,0,0.0345,0.408521296041496,0.36956587369061,-0.996490567390787,0.918,6.50129394356098,11.7447071744427,68.7143313314247,2.44906881330819,0.106382978723404
